# Based on the LGM50 drive cycle,
# time [s],current [A]
6517,1.28618300000000
6518,2.09796300000000
6519,0.634470000000000
6520,1.31136000000000
6521,0.469215000000000
6522,1.94827200000000
6523,1.23415000000000
6524,1.20897200000000
6525,1.89257600000000
6526,1.18593100000000
6527,1.86465200000000
6528,1.86465200000000
6529,1.16289000000000
6530,1.83749100000000
6531,1.83733900000000
6532,1.83825400000000
6533,1.83703400000000
6534,2.23956700000000
6535,1.85259800000000
6536,2.66285200000000
6537,1.88525200000000
6538,3.42076800000000
6539,2.66575100000000
6540,1.97253400000000
6541,1.25459700000000
6542,1.12901500000000
6543,1.20256400000000
6544,1.07927100000000
6545,1.85290300000000
6546,1.15281900000000
6547,0.343175000000000
6548,0.208591000000000
6549,1.70885800000000
6550,2.49332400000000
6551,1.73876600000000
6552,1.73937600000000
6553,0.958724000000000
6554,-0.195163000000000
6555,0.212406000000000
6556,0.825971000000000
6557,0.160525000000000
6558,-0.244755000000000
6559,-0.601053000000000
6560,-1.84420500000000
6561,-2.10071000000000
6562,-2.10101500000000
6563,-0.877089000000000
6564,0.227665000000000
6565,1.69741400000000
6566,2.81437400000000
6567,2.94941600000000
6568,1.42076800000000
6569,1.96963500000000
6570,2.02227800000000
6571,-0.0976580000000000
6572,1.41161200000000
6573,1.50820200000000
6574,-0.0975050000000000
6575,1.41146000000000
6576,1.50789700000000
6577,2.62638300000000
6578,2.23575200000000
6579,2.21561000000000
6580,1.61684600000000
6581,1.07011500000000
6582,2.29999200000000
6583,1.77142000000000
6584,2.98878500000000
6585,1.87396000000000
6586,2.51117700000000
6587,1.86968800000000
6588,1.98245200000000
6589,0.610971000000000
6590,1.98214700000000
6591,2.01174900000000
6592,0.630198000000000
6593,2.63721700000000
6594,0.734874000000000
6595,1.33058700000000
6596,2.67124400000000
6597,0.666819000000000
6598,-0.317845000000000
6599,2.69184400000000
6600,1.95117100000000
6601,2.70206800000000
6602,3.51277900000000
6603,1.47417400000000
6604,0.113985000000000
6605,-0.303655000000000
6606,-0.318151000000000
6607,-0.290379000000000
6608,1.81673900000000
6609,2.54062700000000
6610,1.98275700000000
6611,2.63660600000000
6612,1.35240700000000
6613,2.70176200000000
6614,0.773632000000000
6615,2.73746900000000
6616,2.06439300000000
6617,2.18326100000000
6618,2.12161400000000
6619,1.49782600000000
6620,0.128481000000000
6621,0.0975050000000000
6622,-0.604105000000000
6623,-0.326696000000000
6624,-0.298619000000000
6625,1.17448700000000
6626,3.76089100000000
6627,3.28862400000000
6628,2.67216000000000
6629,2.73609500000000
6630,2.80445600000000
6631,2.12237700000000
6632,2.90287600000000
6633,2.30426500000000
6634,2.24109300000000
6635,2.36575900000000
6636,2.30243400000000
6637,1.65438300000000
6638,0.229038000000000
6639,0.194095000000000
6640,0.896620000000000
6641,1.52483400000000
6642,0.784771000000000
6643,-0.592203000000000
6644,0.773022000000000
6645,0.666972000000000
6646,1.35271200000000
6647,2.06729200000000
6648,1.37712700000000
6649,1.37743200000000
6650,1.37758400000000
6651,1.37727900000000
6652,0.666819000000000
6653,1.35256000000000
6654,2.06775000000000
6655,2.73746900000000
6656,1.42504000000000
6657,1.42519300000000
6658,0.704814000000000
6659,0.773480000000000
6660,0.0535590000000000
6661,-0.652323000000000
6662,-0.298772000000000
6663,0.508583000000000
6664,0.573587000000000
6665,-0.0436410000000000
6666,-0.362554000000000
6667,-0.630198000000000
6668,-1.42626100000000
6669,-2.05005000000000
6670,-2.10071000000000
6671,-1.96215800000000
6672,-1.14488400000000
6673,-0.634928000000000
6674,-0.305943000000000
6675,-0.704662000000000
6676,-0.160678000000000
6677,-0.157321000000000
6678,0.704204000000000
6679,1.03715600000000
6680,2.02716100000000
6681,1.52956400000000
6682,2.01495400000000
6683,2.53635500000000
6684,2.74906500000000
6685,2.08178800000000
6686,3.18089600000000
6687,2.37567700000000
6688,3.51140600000000
6689,2.68558800000000
6690,2.81498400000000
6691,3.55367400000000
6692,3.12428500000000
6693,2.62699300000000
6694,3.45601600000000
6695,2.27145800000000
6696,2.92072900000000
6697,1.15205600000000
6698,2.41763900000000
6699,1.87457100000000
6700,2.51133000000000
6701,0.575570000000000
6702,-0.298772000000000
6703,-0.349737000000000
6704,-0.626688000000000
6705,0.166781000000000
6706,1.00343300000000
6707,1.00373800000000
6708,1.79720800000000
6709,1.02891600000000
6710,1.83093000000000
6711,1.45769400000000
6712,1.47341100000000
6713,1.08110200000000
6714,1.48851800000000
6715,1.09468200000000
6716,1.91714400000000
6717,1.12108000000000
6718,1.53475200000000
6719,1.55077400000000
6720,1.56649100000000
6721,1.16319500000000
6722,2.00610400000000
6723,1.19111900000000
6724,1.19081400000000
6725,1.61547300000000
6726,1.63057900000000
6727,1.22056900000000
6728,1.21965400000000
6729,1.56191300000000
6730,1.23155600000000
6731,1.23186100000000
6732,1.66125000000000
6733,0.818799000000000
6734,1.23186100000000
6735,1.66079200000000
6736,0.818952000000000
6737,1.66094500000000
6738,0.819104000000000
6739,0.891279000000000
6740,1.56237100000000
6741,0.891432000000000
6742,1.56191300000000
6743,0.891127000000000
6744,1.22011100000000
6745,1.56191300000000
6746,0.890669000000000
6747,1.22011100000000
6748,1.22041700000000
6749,1.56130300000000
6750,0.891279000000000
6751,1.22026400000000
6752,1.99252300000000
6753,0.818647000000000
6754,2.09445300000000
6755,1.26070000000000
6756,1.69482000000000
6757,1.71145200000000
6758,2.16998600000000
6759,1.76318000000000
6760,2.22873300000000
6761,1.81582400000000
6762,2.74631900000000
6763,2.34851600000000
6764,2.29633000000000
6765,2.89814600000000
6766,2.48935700000000
6767,2.05355900000000
6768,3.03975000000000
6769,2.13351600000000
6770,2.64210000000000
6771,2.19394200000000
6772,2.21530500000000
6773,2.73228000000000
6774,1.77966000000000
6775,2.67765300000000
6776,1.81475500000000
6777,2.31540400000000
6778,1.83337100000000
6779,1.83352400000000
6780,1.83352400000000
6781,2.33600400000000
6782,1.35210200000000
6783,1.83352400000000
6784,1.83321900000000
6785,1.83321900000000
6786,1.33409600000000
6787,1.31700600000000
6788,1.39894700000000
6789,1.28603000000000
6790,1.26970300000000
6791,1.74242800000000
6792,0.768139000000000
6793,1.70565300000000
6794,1.70504300000000
6795,1.70565300000000
6796,1.70550100000000
6797,1.70550100000000
6798,0.357366000000000
6799,1.27107700000000
6800,1.92782500000000
6801,2.23056400000000
6802,2.15716800000000
6803,2.27603600000000
6804,2.20248700000000
6805,2.42053900000000
6806,2.35202600000000
6807,2.17700500000000
6808,2.29434700000000
6809,2.01388600000000
6810,1.72137000000000
6811,1.32066800000000
6812,1.20485200000000
6813,1.18577900000000
6814,1.36110500000000
6815,2.23086900000000
6816,2.15289500000000
6817,1.67391500000000
6818,1.27595900000000
6819,1.35759500000000
6820,2.02990800000000
6821,2.14114600000000
6822,2.15640500000000
6823,2.17334200000000
6824,1.89074500000000
6825,1.79598700000000
6826,1.99481200000000
6827,2.20233500000000
6828,2.62226300000000
6829,2.65888500000000
6830,2.59266000000000
6831,2.83161700000000
6832,2.87373200000000
6833,2.29175200000000
6834,2.40894200000000
6835,2.74082600000000
6836,2.66865000000000
6837,1.64477000000000
6838,1.31807400000000
6839,1.19081400000000
6840,1.57305300000000
6841,2.07187000000000
6842,1.45922000000000
6843,0.832380000000000
6844,0.898604000000000
6845,1.46547600000000
6846,2.05432200000000
6847,2.06271500000000
6848,1.06614800000000
6849,0.940871000000000
6850,1.60402800000000
6851,1.99404900000000
6852,1.40596600000000
6853,0.803388000000000
6854,0.774090000000000
6855,1.71206200000000
6856,2.20233500000000
6857,2.12420800000000
6858,1.35408600000000
6859,1.14595300000000
6860,0.837720000000000
6861,0.243076000000000
6862,0.675212000000000
6863,1.30327300000000
6864,1.57641000000000
6865,1.38780800000000
6866,1.75783900000000
6867,1.86038000000000
6868,2.83100600000000
6869,3.08690000000000
6870,3.05989200000000
6871,3.02784800000000
6872,2.98970000000000
6873,2.74189400000000
6874,2.47699700000000
6875,2.19745200000000
6876,1.90402100000000
6877,1.70077100000000
6878,1.79491900000000
6879,1.89288200000000
6880,1.99374400000000
6881,2.09948900000000
6882,1.90356300000000
6883,1.39726900000000
6884,1.07881300000000
6885,0.953536000000000
6886,1.22194200000000
6887,1.79491900000000
6888,1.30052600000000
6889,1.28328400000000
6890,1.16823100000000
6891,-0.785840000000000
6892,-0.174411000000000
6893,0.885176000000000
6894,0.227359000000000
6895,1.46471400000000
6896,0.827039000000000
6897,2.08270400000000
6898,0.826734000000000
6899,0.807813000000000
6900,1.41878400000000
6901,2.05584800000000
6902,0.182040000000000
6903,2.02990800000000
6904,1.41924200000000
6905,2.70130500000000
6906,2.10956000000000
6907,3.46013600000000
6908,2.22064500000000
6909,2.24948500000000
6910,3.64156600000000
6911,2.36530100000000
6912,2.39581900000000
6913,3.02281200000000
6914,2.48203300000000
6915,3.22285800000000
6916,2.57450200000000
6917,2.60639400000000
6918,3.36522500000000
6919,2.70344100000000
6920,2.73609500000000
6921,2.03418000000000
6922,1.30830900000000
6923,1.28297900000000
6924,1.25841200000000
6925,-0.0842300000000000
6926,0.467689000000000
6927,0.430152000000000
6928,-0.0891130000000000
6929,0.342260000000000
6930,-0.484016000000000
6931,-0.500038000000000
6932,-0.214389000000000
6933,2.00473000000000
6934,2.02945000000000
6935,2.05554300000000
6936,2.08270400000000
6937,2.10986500000000
6938,3.45983100000000
6939,1.55886200000000
6940,2.89021100000000
6941,1.60769100000000
6942,2.95582500000000
6943,2.33600400000000
6944,2.36560600000000
6945,2.39551400000000
6946,1.73464600000000
6947,3.02311700000000
6948,3.18715200000000
6949,2.54352600000000
6950,3.29289700000000
6951,3.36522500000000
6952,2.70344100000000
6953,3.47432700000000
6954,2.06424000000000
6955,-0.398871000000000
6956,-0.0840770000000000
6957,-0.106966000000000
6958,1.78332200000000
6959,1.78347400000000
6960,2.48157500000000
6961,1.81002500000000
6962,2.51270300000000
6963,2.54276300000000
6964,1.16273700000000
6965,1.13954400000000
6966,-0.404517000000000
6967,1.03074700000000
6968,1.68337500000000
6969,1.68291800000000
6970,1.68368000000000
6971,3.05500900000000
6972,2.32593300000000
6973,1.75631300000000
6974,2.45120900000000
6975,2.48127000000000
6976,1.80972000000000
6977,1.81033000000000
6978,1.81078800000000
6979,1.81033000000000
6980,2.81498400000000
6981,-0.254673000000000
6982,1.26619400000000
6983,1.73815500000000
6984,-0.0477610000000000
6985,0.237888000000000
6986,-0.0820940000000000
6987,-0.321965000000000
6988,-0.120851000000000
6989,-0.350195000000000
6990,0.0256350000000000
6991,-0.534524000000000
6992,0.446937000000000
6993,1.17723400000000
6994,1.17723400000000
6995,1.17753900000000
6996,1.17738600000000
6997,1.17708100000000
6998,-1.34782900000000
6999,-1.77019900000000
7000,-1.56267600000000
7001,-0.263676000000000
7002,-0.428473000000000
7003,-0.147402000000000
7004,0.652323000000000
7005,0.392309000000000
7006,0.906691000000000
7007,0.652323000000000
7008,0.652476000000000
7009,0.392309000000000
7010,1.57076400000000
7011,-0.118105000000000
7012,-0.576944000000000
7013,-0.0122070000000000
7014,-0.705425000000000
7015,0.286564000000000
7016,0.223850000000000
7017,0.217899000000000
7018,0.212253000000000
7019,-1.02693200000000
7020,-1.67574600000000
7021,-0.864576000000000
7022,-0.174563000000000
7023,0.0537120000000000
7024,1.53627800000000
7025,1.87579200000000
7026,0.991836000000000
7027,2.05752700000000
7028,2.41550300000000
7029,2.34378600000000
7030,2.73197500000000
7031,2.00457800000000
7032,0.0216680000000000
7033,2.05722100000000
7034,1.16441600000000
7035,0.928206000000000
7036,0.939498000000000
7037,0.627146000000000
7038,0.626993000000000
7039,0.950332000000000
7040,1.22468900000000
7041,1.99160800000000
7042,1.99176000000000
7043,2.05813700000000
7044,2.12588700000000
7045,0.449531000000000
7046,0.794995000000000
7047,1.15327700000000
7048,1.89868000000000
7049,2.25162100000000
7050,1.93865900000000
7051,2.06485100000000
7052,0.189364000000000
7053,-0.240177000000000
7054,-0.421912000000000
7055,-0.593271000000000
7056,-0.263981000000000
7057,-0.268559000000000
7058,-0.303655000000000
7059,0.0704970000000000
7060,0.635843000000000
7061,0.124208000000000
7062,0.177615000000000
7063,-0.396582000000000
7064,0.0825510000000000
7065,-0.166323000000000
7066,-0.392462000000000
7067,-0.599069000000000
7068,-0.946365000000000
7069,-1.37407500000000
7070,-1.94064200000000
7071,-0.966964000000000
7072,0.680552000000000
7073,0.961471000000000
7074,1.29045500000000
7075,1.76546900000000
7076,1.51003300000000
7077,1.65713000000000
7078,0.987259000000000
7079,0.685435000000000
7080,0.320134000000000
7081,-0.350042000000000
7082,-0.501259000000000
7083,-0.460060000000000
7084,-0.314641000000000
7085,-0.436866000000000
7086,-0.287938000000000
7087,-0.596933000000000
7088,-0.769818000000000
7089,-0.656748000000000
7090,-0.154574000000000
7091,0.0657660000000000
7092,-0.0238040000000000
7093,-0.219577000000000
7094,-0.248722000000000
7095,0.0279240000000000
7096,0.952010000000000
7097,0.811322000000000
7098,0.496834000000000
7099,1.31456500000000
7100,1.32112600000000
7101,1.51155900000000
7102,0.885176000000000
7103,-0.0436410000000000
7104,0.680552000000000
7105,0.675975000000000
7106,0.178225000000000
7107,0.454566000000000
7108,0.183871000000000
7109,0.183871000000000
7110,-0.171054000000000
7111,-0.270542000000000
7112,-0.145571000000000
7113,-0.248722000000000
7114,-0.134737000000000
7115,0.126040000000000
7116,0.552529000000000
7117,1.09117300000000
7118,0.634012000000000
7119,1.23247100000000
7120,0.719615000000000
7121,0.485847000000000
7122,0.764019000000000
7123,0.517891000000000
7124,-0.182803000000000
7125,-0.162203000000000
7126,-0.158846000000000
7127,-0.0430300000000000
7128,-0.391699000000000
7129,-1.01884500000000
7130,-0.628824000000000
7131,-0.0978100000000000
7132,-0.0239570000000000
7133,-0.0305180000000000
7134,1.13923900000000
7135,1.83321900000000
7136,0.946822000000000
7137,-0.0297550000000000
7138,-0.0427250000000000
7139,-0.127565000000000
7140,-0.373083000000000
7141,-0.377508000000000
7142,-0.412451000000000
7143,-0.174563000000000
7144,-0.0155640000000000
7145,-0.0733960000000000
7146,0.000153000000000000
7147,0
7148,0.000153000000000000
7149,0.00320400000000000
7150,0.253758000000000
7151,0.683604000000000
7152,0.875868000000000
7153,0.522164000000000
7154,0.834668000000000
7155,1.07469300000000
7156,1.83505000000000
7157,1.83764400000000
7158,1.54055100000000
7159,0.515450000000000
7160,0.380102000000000
7161,0.922560000000000
7162,0.216678000000000
7163,0.0288400000000000
7164,0.995346000000000
7165,0.426947000000000
7166,1.01350400000000
7167,0.840162000000000
7168,0.913100000000000
7169,1.55367400000000
7170,-0.156252000000000
7171,-0.0717170000000000
7172,-0.155032000000000
7173,-0.0740060000000000
7174,-0.249180000000000
7175,-0.334173000000000
7176,-0.911574000000000
7177,-0.796216000000000
7178,-0.463874000000000
7179,-0.165103000000000
7180,0.711986000000000
7181,1.03791900000000
7182,1.17540200000000
7183,1.61852400000000
7184,1.23659100000000
7185,1.32494100000000
7186,0.782788000000000
7187,0.236973000000000
7188,-0.150301000000000
7189,-0.324407000000000
7190,0.0236510000000000
7191,0.201572000000000
7192,0.460975000000000
7193,0.207065000000000
7194,-0.0233460000000000
7195,0.201419000000000
7196,-0.160983000000000
7197,-0.0256350000000000
7198,0.986496000000000
7199,0.726940000000000
7200,1.07698200000000
7201,1.43694200000000
7202,0.854810000000000
7203,0.269474000000000
7204,-0.310826000000000
7205,-0.672313000000000
7206,-0.398260000000000
7207,-0.361181000000000
7208,-0.254520000000000
7209,-0.131075000000000
7210,-0.141299000000000
7211,0.590677000000000
7212,0.362402000000000
7213,0.597086000000000
7214,0.655375000000000
7215,-0.150912000000000
7216,0.161135000000000
7217,1.14961500000000
7218,1.23689600000000
7219,1.91409200000000
7220,2.09597900000000
7221,2.28381800000000
7222,2.10528700000000
7223,2.24979000000000
7224,1.99496500000000
7225,2.94895900000000
7226,2.70893400000000
7227,1.94979800000000
7228,0.600748000000000
7229,1.49828300000000
7230,0.180056000000000
7231,0.171817000000000
7232,-0.130465000000000
7233,0.577249000000000
7234,0.0869760000000000
7235,1.49980900000000
7236,1.02906800000000
7237,2.02578800000000
7238,1.09758100000000
7239,1.58312400000000
7240,1.14854700000000
7241,0.691844000000000
7242,-0.552529000000000
7243,-0.154574000000000
7244,-0.128634000000000
7245,0.155642000000000
7246,1.91134500000000
7247,1.58464900000000
7248,2.03524800000000
7249,2.67460100000000
7250,1.71511400000000
7251,2.34287000000000
7252,2.42816800000000
7253,2.43915500000000
7254,2.05386400000000
7255,2.58457300000000
7256,2.18539700000000
7257,2.73594300000000
7258,2.32272800000000
7259,1.12703100000000
7260,-0.0450140000000000
7261,-1.10963600000000
7262,-0.594339000000000
7263,-0.0651560000000000
7264,-0.108339000000000
7265,1.42977000000000
7266,1.90447900000000
7267,1.95269700000000
7268,2.07980500000000
7269,2.05340700000000
7270,0.993362000000000
7271,1.54558600000000
7272,2.78400900000000
7273,1.06828400000000
7274,2.21240600000000
7275,1.10521100000000
7276,1.76394300000000
7277,1.70763700000000
7278,2.06912300000000
7279,1.17708100000000
7280,1.17677600000000
7281,1.17769100000000
7282,1.17738600000000
7283,2.02395700000000
7284,2.40817900000000
7285,1.67757700000000
7286,2.13229600000000
7287,1.72793200000000
7288,2.19028000000000
7289,1.33669000000000
7290,1.78103300000000
7291,0.910048000000000
7292,1.33653800000000
7293,1.33669000000000
7294,1.33653800000000
7295,1.78042300000000
7296,1.35301700000000
7297,1.35210200000000
7298,1.79842800000000
7299,1.36812400000000
7300,1.36797100000000
7301,1.81536600000000
7302,1.83291400000000
7303,2.30823200000000
7304,1.43205900000000
7305,2.34882100000000
7306,1.46486600000000
7307,1.92523100000000
7308,1.85061400000000
7309,1.12642100000000
7310,1.48058300000000
7311,1.48119300000000
7312,1.02250700000000
7313,1.46440800000000
7314,1.00831600000000
7315,1.44838600000000
7316,0.993362000000000
7317,0.979782000000000
7318,1.41527400000000
7319,0.965743000000000
7320,1.85198700000000
7321,0.519112000000000
7322,1.38368800000000
7323,1.38368800000000
7324,0.495613000000000
7325,0.910201000000000
7326,0.897078000000000
7327,0.883497000000000
7328,0.870069000000000
7329,0.857099000000000
7330,0.844434000000000
7331,0.831617000000000
7332,1.24605200000000
7333,0.818799000000000
7334,1.23140300000000
7335,1.23140300000000
7336,0.891279000000000
7337,1.22026400000000
7338,1.22041700000000
7339,1.22026400000000
7340,2.42786300000000
7341,2.57328100000000
7342,3.54360300000000
7343,2.74555600000000
7344,3.65865600000000
7345,3.40001500000000
7346,3.99237000000000
7347,3.63180000000000
7348,3.13344000000000
7349,2.79697900000000
7350,2.84397700000000
7351,2.37995000000000
7352,2.91477800000000
7353,1.93225000000000
7354,2.96314900000000
7355,1.97253400000000
7356,1.97283900000000
7357,1.97238100000000
7358,1.97268600000000
7359,2.49042500000000
7360,1.99328600000000
7361,1.99298100000000
7362,1.99328600000000
7363,1.99298100000000
7364,1.99298100000000
7365,-0.268101000000000
7366,-0.482643000000000
7367,-0.0830090000000000
7368,1.21965400000000
7369,1.20378400000000
7370,1.18761000000000
7371,1.65102600000000
7372,1.65102600000000
7373,1.65117900000000
7374,1.65041600000000
7375,1.65087400000000
7376,2.13382200000000
7377,1.18806700000000
7378,2.61951600000000
7379,1.20439500000000
7380,2.15411600000000
7381,1.20408900000000
7382,1.18791500000000
7383,2.13351600000000
7384,2.64210000000000
7385,2.68741900000000
7386,2.73319600000000
7387,2.77821000000000
7388,2.82490300000000
7389,2.87144300000000
7390,2.91966100000000
7391,2.96742200000000
7392,1.97634900000000
7393,3.01670900000000
7394,3.06645300000000
7395,2.05966300000000
7396,2.58609900000000
7397,2.60883500000000
7398,2.10177800000000
7399,2.10208300000000
7400,2.10193000000000
7401,1.57473100000000
7402,2.08056800000000
7403,1.55642000000000
7404,2.05935800000000
7405,1.53734600000000
7406,2.03906300000000
7407,1.51873000000000
7408,1.49950400000000
7409,2.51743300000000
7410,0.985122000000000
7411,1.97741700000000
7412,1.46257700000000
7413,1.44457200000000
7414,1.93606500000000
7415,1.42656600000000
7416,1.40856000000000
7417,1.39009700000000
7418,1.37300700000000
7419,1.85717600000000
7420,0.858167000000000
7421,1.32051600000000
7422,1.79873400000000
7423,1.30342600000000
7424,1.28664100000000
7425,2.25665700000000
7426,2.27740900000000
7427,1.79964900000000
7428,2.29770400000000
7429,1.81796000000000
7430,1.81811200000000
7431,2.31967700000000
7432,1.83749100000000
7433,1.83733900000000
7434,2.34134400000000
7435,1.35530600000000
7436,2.34058100000000
7437,1.35515400000000
7438,2.34088700000000
7439,1.85732800000000
7440,1.85717600000000
7441,1.35545900000000
7442,0.842298000000000
7443,1.30357800000000
7444,0.312200000000000
7445,0.274662000000000
7446,2.15396400000000
7447,1.68703700000000
7448,2.17349500000000
7449,1.70519600000000
7450,2.19317900000000
7451,1.23674400000000
7452,1.70550100000000
7453,2.19348400000000
7454,2.71061300000000
7455,1.76104400000000
7456,2.75532200000000
7457,2.29892400000000
7458,2.31967700000000
7459,2.34165000000000
7460,1.85717600000000
7461,2.36255400000000
7462,1.87579200000000
7463,1.87655500000000
7464,2.99855000000000
7465,1.21019300000000
7466,1.89150800000000
7467,2.60700400000000
7468,1.20943000000000
7469,3.32906100000000
7470,1.23384500000000
7471,1.92019500000000
7472,2.63889500000000
7473,1.23415000000000
7474,2.63843700000000
7475,1.23384500000000
7476,1.92004300000000
7477,2.63813200000000
7478,1.23353900000000
7479,1.92004300000000
7480,1.92050000000000
7481,1.92004300000000
7482,1.91989000000000
7483,1.92034800000000
7484,1.20958300000000
7485,1.89257600000000
7486,2.60685100000000
7487,0.507362000000000
7488,2.57435000000000
7489,1.18593100000000
7490,2.57511300000000
7491,1.18593100000000
7492,1.86465200000000
7493,2.57480700000000
7494,1.18623600000000
7495,2.57450200000000
7496,1.89211900000000
7497,1.89211900000000
7498,2.60608800000000
7499,1.20927700000000
7500,2.60715600000000
7501,1.91989000000000
7502,1.92034800000000
7503,2.63828500000000
7504,1.94811900000000
7505,2.77424300000000
7506,1.98046800000000
7507,1.98062100000000
7508,2.70786600000000
7509,2.00976600000000
7510,2.01007100000000
7511,2.00961300000000
7512,2.00946100000000
7513,2.00946100000000
7514,2.00869800000000
7515,2.00961300000000
7516,2.74082600000000
7517,2.03860500000000
7518,1.31151300000000
7519,2.74036800000000
7520,2.03845300000000
7521,2.03845300000000
7522,2.03875800000000
7523,2.03845300000000
7524,2.03860500000000
7525,2.03845300000000
7526,2.03891100000000
7527,2.03845300000000
7528,2.77378500000000
7529,2.06866600000000
7530,2.06805500000000
7531,2.06820800000000
7532,2.80750700000000
7533,2.09750500000000
7534,2.09750500000000
7535,2.94819600000000
7536,1.28648800000000
7537,2.94789000000000
7538,1.28603000000000
7539,2.09750500000000
7540,0.634470000000000
7541,1.31136000000000
7542,0.469520000000000
7543,1.94811900000000
7544,1.23338700000000
7545,1.21004000000000
7546,1.89272900000000
7547,1.18593100000000
7548,1.86419500000000
7549,1.86495800000000
7550,1.16258500000000
7551,1.83703400000000
7552,1.83688100000000
7553,1.83703400000000
7554,1.83688100000000
7555,2.23987200000000
7556,1.85290300000000
7557,2.66346200000000
7558,1.88448900000000
7559,3.42183600000000
7560,2.66590400000000
7561,1.97268600000000
7562,1.25505500000000
7563,1.12901500000000
7564,1.20271600000000
7565,1.07881300000000
7566,1.85320800000000
7567,1.15266700000000
7568,0.343175000000000
7569,0.208438000000000
7570,1.70931600000000
7571,2.49317200000000
7572,1.73861300000000
7573,1.73891800000000
7574,0.958572000000000
7575,-0.194858000000000
7576,0.212711000000000
7577,0.826581000000000
7578,0.160372000000000
7579,-0.244755000000000
7580,-0.601358000000000
7581,-1.84359500000000
7582,-2.10071000000000
7583,-2.10025200000000
7584,-0.876936000000000
7585,0.227665000000000
7586,1.69741400000000
7587,2.81467900000000
7588,2.95002700000000
7589,1.42000500000000
7590,1.96994000000000
7591,2.02212600000000
7592,-0.0976580000000000
7593,1.41115400000000
7594,1.50881200000000
7595,-0.0975050000000000
7596,1.41176500000000
7597,1.50804900000000
7598,2.62668800000000
7599,2.23575200000000
7600,2.21545700000000
7601,1.61745600000000
7602,1.07042000000000
7603,2.29922900000000
7604,1.77080900000000
7605,2.98817400000000
7606,1.87457100000000
7607,2.51148200000000
7608,1.86877200000000
7609,1.98214700000000
7610,0.610819000000000
7611,1.98153700000000
7612,2.01144400000000
7613,0.630045000000000
7614,2.63706400000000
7615,0.734569000000000
7616,1.33073900000000
7617,2.67170200000000
7618,0.667124000000000
7619,-0.317845000000000
7620,2.69276000000000
7621,1.95193400000000
7622,2.70222000000000
7623,3.51308500000000
7624,1.47447900000000
7625,0.113832000000000
7626,-0.303502000000000
7627,-0.318151000000000
7628,-0.290379000000000
7629,1.81719700000000
7630,2.54078000000000
7631,1.98260500000000
7632,2.63706400000000
7633,1.35240700000000
7634,2.70176200000000
7635,0.773632000000000
7636,2.73716300000000
7637,2.06393500000000
7638,2.18326100000000
7639,2.12146200000000
7640,1.49752000000000
7641,0.128634000000000
7642,0.0973530000000000
7643,-0.604410000000000
7644,-0.326543000000000
7645,-0.298772000000000
7646,1.17479200000000
7647,3.76058600000000
7648,3.28877700000000
7649,2.67155000000000
7650,2.73746900000000
7651,2.80308200000000
7652,2.12207200000000
7653,2.90363900000000
7654,2.30411200000000
7655,2.24094000000000
7656,2.36545400000000
7657,2.30228100000000
7658,1.65407800000000
7659,0.229191000000000
7660,0.194095000000000
7661,0.896773000000000
7662,1.52437600000000
7663,0.784924000000000
7664,-0.592355000000000
7665,0.773327000000000
7666,0.666819000000000
7667,1.35240700000000
7668,2.06790300000000
7669,1.37727900000000
7670,1.37727900000000
7671,1.37758400000000
7672,1.37758400000000
7673,0.666514000000000
7674,1.35256000000000
7675,2.06790300000000
7676,2.73746900000000
7677,1.42458200000000
7678,1.42504000000000
7679,0.704814000000000
7680,0.773632000000000
7681,0.0537120000000000
7682,-0.651865000000000
7683,-0.298619000000000
7684,0.509041000000000
7685,0.573739000000000
7686,-0.0434880000000000
7687,-0.362249000000000
7688,-0.629892000000000
7689,-1.42610800000000
7690,-2.04928700000000
7691,-2.10040400000000
7692,-1.96276800000000
7693,-1.14534200000000
7694,-0.635233000000000
7695,-0.306096000000000
7696,-0.704662000000000
7697,-0.160525000000000
7698,-0.157168000000000
7699,0.704662000000000
7700,1.03776600000000
7701,2.02670300000000
7702,1.52941200000000
7703,2.01525900000000
7704,2.53589700000000
7705,2.74967600000000
7706,2.08224600000000
7707,3.18074300000000
7708,2.37491400000000
7709,3.51125400000000
7710,2.68513000000000
7711,2.81529000000000
7712,3.55397900000000
7713,3.12352200000000
7714,2.62668800000000
7715,3.45616800000000
7716,2.27252600000000
7717,2.92027200000000
7718,1.15205600000000
7719,2.41779200000000
7720,1.87502900000000
7721,2.51102500000000
7722,0.575418000000000
7723,-0.298924000000000
7724,-0.350042000000000
7725,-0.626841000000000
7726,0.166781000000000
7727,1.00373800000000
7728,1.00358600000000
7729,1.79736000000000
7730,1.02861100000000
7731,1.83169300000000
7732,1.45769400000000
7733,1.47310600000000
7734,1.08094900000000
7735,1.48821200000000
7736,1.09468200000000
7737,1.91699100000000
7738,1.12169100000000
7739,1.53505800000000
7740,1.55077400000000
7741,1.56649100000000
7742,1.16334800000000
7743,2.00640900000000
7744,1.19127200000000
7745,1.19096700000000
7746,1.61486200000000
7747,1.63073200000000
7748,1.22011100000000
7749,1.22011100000000
7750,1.56145600000000
7751,1.23140300000000
7752,1.23170800000000
7753,1.66033400000000
7754,0.818799000000000
7755,1.23109800000000
7756,1.66079200000000
7757,0.818952000000000
7758,1.66079200000000
7759,0.818647000000000
7760,0.891127000000000
7761,1.56206600000000
7762,0.890822000000000
7763,1.56221900000000
7764,0.891127000000000
7765,1.22011100000000
